file_path,method_name,start_line,end_line,cc,mi,halstead_difficulty,amount_of_phpmd_violations,phpmd_violations
/php-code/OpenConext/EngineBlockBundle/Authentication/Repository/DbalConsentRepository.php,countTotalConsent,306,318,2.0,61.282932192077,11.076923076923,0,[]
/php-code/OpenConext/EngineBlockBundle/Authentication/Repository/SamlPersistentIdRepository.php,__construct,31,34,1.0,79.267620989406,6.0,0,[]
/php-code/OpenConext/EngineBlockBundle/Authentication/Repository/SamlPersistentIdRepository.php,findByUuid,40,45,1.0,73.287630913124,12.0,0,[]
/php-code/OpenConext/EngineBlockBundle/Authentication/Repository/SamlPersistentIdRepository.php,deleteByUuid,50,59,1.0,65.449316651845,5.625,0,[]
/php-code/OpenConext/EngineBlockBundle/Authentication/Repository/ServiceProviderUuidRepository.php,__construct,30,33,1.0,79.267620989406,6.0,0,[]
/php-code/OpenConext/EngineBlockBundle/Authentication/Repository/ServiceProviderUuidRepository.php,findEntityIdByUuid,39,48,2.0,66.639784845879,11.916666666667,0,[]
/php-code/OpenConext/EngineBlockBundle/Authentication/Repository/UserRepository.php,__construct,32,35,1.0,79.267620989406,6.0,0,[]
/php-code/OpenConext/EngineBlockBundle/Authentication/Repository/UserRepository.php,save,40,44,1.0,76.301353058055,5.3333333333333,0,[]
/php-code/OpenConext/EngineBlockBundle/Authentication/Repository/UserRepository.php,findByCollabPersonId,51,59,1.0,67.960142275387,6.6,0,[]
/php-code/OpenConext/EngineBlockBundle/Authentication/Repository/UserRepository.php,deleteUserWithCollabPersonId,64,76,1.0,63.885094947311,6.0,0,[]
/php-code/OpenConext/EngineBlockBundle/Authentication/Service/SamlResponseHelper.php,__construct,35,38,1.0,81.120955834208,4.0,0,[]
/php-code/OpenConext/EngineBlockBundle/Authentication/Service/SamlResponseHelper.php,createAuthnFailedResponse,40,69,4.0,51.460958226698,10.112903225806,1,"[{'line': 42, 'rule': 'UnusedFormalParameter', 'message': ""Avoid unused parameters such as '$idpEntityId'.""}]"
/php-code/OpenConext/EngineBlockBundle/Authentication/Service/SamlResponseHelper.php,getAcu,71,86,4.0,57.77126913768,11.538461538462,1,"[{'line': 73, 'rule': 'ShortVariable', 'message': 'Avoid variables with short names like $sp. Configured minimum length is 3.'}]"
/php-code/OpenConext/EngineBlockBundle/Authentication/Service/UserService.php,__construct,35,38,1.0,81.120955834208,4.0,0,[]
/php-code/OpenConext/EngineBlockBundle/Authentication/Service/UserService.php,register,40,47,1.0,69.750228216269,4.6428571428571,0,[]
/php-code/OpenConext/EngineBlockBundle/Authentication/Service/UserService.php,findUserBy,49,58,2.0,67.752384442964,10.5,0,[]
/php-code/OpenConext/EngineBlockBundle/Authentication/Service/UserService.php,getUserBy,60,72,2.0,64.037140875944,12.5,0,[]
/php-code/OpenConext/EngineBlockBundle/Authentication/Service/UserService.php,removeUserWith,74,77,1.0,81.120955834208,4.0,0,[]
/php-code/OpenConext/EngineBlockBundle/Bridge/DiContainerRuntime.php,__construct,32,34,1.0,91.191023588314,2.0,0,[]
/php-code/OpenConext/EngineBlockBundle/Bridge/EngineBlockBootstrapper.php,__construct,30,34,1.0,79.793333921501,4.1666666666667,0,[]
/php-code/OpenConext/EngineBlockBundle/Bridge/EngineBlockBootstrapper.php,onKernelRequest,36,40,1.0,75.931985205709,4.375,1,"[{'line': 38, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\EngineBlock_ApplicationSingleton' in method 'onKernelRequest'.""}]"
/php-code/OpenConext/EngineBlockBundle/Bridge/EngineBlockBootstrapper.php,getSubscribedEvents,42,47,1.0,73.044226188035,13.333333333333,0,[]
/php-code/OpenConext/EngineBlockBundle/Configuration/ErrorFeedbackConfiguration.php,__construct,36,39,1.0,81.120955834208,4.0,0,[]
/php-code/OpenConext/EngineBlockBundle/Configuration/ErrorFeedbackConfiguration.php,hasWikiLink,45,49,1.0,75.281554847219,6.0,0,[]
/php-code/OpenConext/EngineBlockBundle/Configuration/ErrorFeedbackConfiguration.php,getWikiLink,55,59,1.0,75.281554847219,6.0,0,[]
/php-code/OpenConext/EngineBlockBundle/Configuration/ErrorFeedbackConfiguration.php,getIdpContactShortLabel,65,69,1.0,75.281554847219,6.0,0,[]
/php-code/OpenConext/EngineBlockBundle/Configuration/ErrorFeedbackConfiguration.php,isIdPContactPage,75,79,1.0,75.281554847219,6.0,0,[]
/php-code/OpenConext/EngineBlockBundle/Configuration/ErrorFeedbackConfiguration.php,hasTranslation,85,89,1.0,74.099551045755,10.0,0,[]
/php-code/OpenConext/EngineBlockBundle/Configuration/ErrorFeedbackConfiguration.php,getWikiLinksTranslationKey,95,98,1.0,80.401219851729,6.25,0,[]
/php-code/OpenConext/EngineBlockBundle/Configuration/ErrorFeedbackConfiguration.php,getIdpContactTranslationKey,104,107,1.0,80.401219851729,6.25,0,[]
/php-code/OpenConext/EngineBlockBundle/Configuration/Feature.php,__construct,39,46,1.0,69.80218723293,4.7142857142857,2,"[{'line': 41, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlock\\Assert\\Assertion' in method '__construct'.""}, {'line': 42, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlock\\Assert\\Assertion' in method '__construct'.""}]"
/php-code/OpenConext/EngineBlockBundle/Configuration/Feature.php,getFeatureKey,51,54,1.0,82.001716149821,8.0,0,[]
/php-code/OpenConext/EngineBlockBundle/Configuration/Feature.php,isEnabled,59,62,1.0,82.001716149821,8.0,0,[]
/php-code/OpenConext/EngineBlockBundle/Configuration/FeatureConfiguration.php,__construct,34,43,2.0,64.599430087786,10.5,2,"[{'line': 41, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlock\\Assert\\Assertion' in method '__construct'.""}, {'line': 42, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlock\\Assert\\Assertion' in method '__construct'.""}]"
/php-code/OpenConext/EngineBlockBundle/Configuration/FeatureConfiguration.php,hasFeature,45,50,1.0,74.723057266607,5.4,1,"[{'line': 47, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlock\\Assert\\Assertion' in method 'hasFeature'.""}]"
/php-code/OpenConext/EngineBlockBundle/Configuration/FeatureConfiguration.php,isEnabled,52,75,2.0,54.340372603714,12.461538461538,0,[]
/php-code/OpenConext/EngineBlockBundle/Configuration/TestFeatureConfiguration.php,__construct,35,52,1.0,53.785127703706,8.1578947368421,0,[]
/php-code/OpenConext/EngineBlockBundle/Configuration/TestFeatureConfiguration.php,setFeature,54,57,1.0,79.267620989406,6.0,0,[]
/php-code/OpenConext/EngineBlockBundle/Configuration/TestFeatureConfiguration.php,hasFeature,59,64,1.0,74.723057266607,5.4,1,"[{'line': 61, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlock\\Assert\\Assertion' in method 'hasFeature'.""}]"
/php-code/OpenConext/EngineBlockBundle/Configuration/TestFeatureConfiguration.php,isEnabled,66,89,2.0,54.340372603714,12.461538461538,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/Api/AttributeReleasePolicyController.php,__construct,57,67,1.0,70.218990517498,2.5,1,"[{'line': 59, 'rule': 'LongVariable', 'message': 'Avoid excessively long variable names like $accessDecisionManager. Keep variable name length under 20.'}]"
/php-code/OpenConext/EngineBlockBundle/Controller/Api/AttributeReleasePolicyController.php,applyArpAction,75,129,11.0,41.173529779399,30.6,3,"[{'line': 78, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlockBundle\\Http\\Exception\\ApiMethodNotAllowedHttpException' in method 'applyArpAction'.""}, {'line': 83, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlockBundle\\Http\\Request\\JsonRequestHelper' in method 'applyArpAction'.""}, {'line': 110, 'rule': 'ElseExpression', 'message': 'The method applyArpAction uses an else expression. Else clauses are basically not necessary and you can simplify the code by not using them.'}]"
/php-code/OpenConext/EngineBlockBundle/Controller/Api/AttributeReleasePolicyController.php,readArpAction,132,165,7.0,48.294935838522,23.0,2,"[{'line': 135, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlockBundle\\Http\\Exception\\ApiMethodNotAllowedHttpException' in method 'readArpAction'.""}, {'line': 140, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlockBundle\\Http\\Request\\JsonRequestHelper' in method 'readArpAction'.""}]"
/php-code/OpenConext/EngineBlockBundle/Controller/Api/AttributeReleasePolicyController.php,assertAuthorized,167,177,3.0,63.248776081617,13.2,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/Api/ConnectionsController.php,__construct,84,98,1.0,66.042230613597,2.3333333333333,1,"[{'line': 87, 'rule': 'LongVariable', 'message': 'Avoid excessively long variable names like $accessDecisionManager. Keep variable name length under 20.'}]"
/php-code/OpenConext/EngineBlockBundle/Controller/Api/ConnectionsController.php,pushConnectionsAction,101,138,7.0,47.474150794425,19.096774193548,2,"[{'line': 104, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlockBundle\\Http\\Exception\\ApiMethodNotAllowedHttpException' in method 'pushConnectionsAction'.""}, {'line': 117, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlockBundle\\Http\\Request\\JsonRequestHelper' in method 'pushConnectionsAction'.""}]"
/php-code/OpenConext/EngineBlockBundle/Controller/Api/ConnectionsController.php,assertAuthorized,140,152,3.0,61.347685282502,13.2,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/Api/ConsentController.php,__construct,64,74,1.0,70.218990517498,2.5,1,"[{'line': 66, 'rule': 'LongVariable', 'message': 'Avoid excessively long variable names like $accessDecisionManager. Keep variable name length under 20.'}]"
/php-code/OpenConext/EngineBlockBundle/Controller/Api/ConsentController.php,userAction,77,107,5.0,50.644402708456,14.608695652174,1,"[{'line': 80, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlockBundle\\Http\\Exception\\ApiMethodNotAllowedHttpException' in method 'userAction'.""}]"
/php-code/OpenConext/EngineBlockBundle/Controller/Api/ConsentController.php,removeAction,110,150,6.0,46.049767598783,16.5,3,"[{'line': 113, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlockBundle\\Http\\Exception\\ApiMethodNotAllowedHttpException' in method 'removeAction'.""}, {'line': 133, 'rule': 'LongVariable', 'message': 'Avoid excessively long variable names like $serviceProviderEntityId. Keep variable name length under 20.'}, {'line': 136, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlockBundle\\Factory\\CollabPersonIdFactory' in method 'removeAction'.""}]"
/php-code/OpenConext/EngineBlockBundle/Controller/Api/ConsentController.php,assertAuthorized,152,164,3.0,61.347685282502,13.2,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/Api/DeprovisionController.php,__construct,72,84,1.0,67.965365133435,2.4,1,"[{'line': 74, 'rule': 'LongVariable', 'message': 'Avoid excessively long variable names like $accessDecisionManager. Keep variable name length under 20.'}]"
/php-code/OpenConext/EngineBlockBundle/Controller/Api/DeprovisionController.php,userDataAction,87,102,2.0,60.807593926036,7.8,2,"[{'line': 93, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlockBundle\\Factory\\CollabPersonIdFactory' in method 'userDataAction'.""}, {'line': 93, 'rule': 'ShortVariable', 'message': 'Avoid variables with short names like $id. Configured minimum length is 3.'}]"
/php-code/OpenConext/EngineBlockBundle/Controller/Api/DeprovisionController.php,dryRunAction,105,116,1.0,64.308358548521,6.5454545454545,1,"[{'line': 112, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlockBundle\\Factory\\CollabPersonIdFactory' in method 'dryRunAction'.""}]"
/php-code/OpenConext/EngineBlockBundle/Controller/Api/DeprovisionController.php,createResponse,124,137,2.0,61.527157614583,9.625,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/Api/DeprovisionController.php,assertDeprovisionApiIsEnabled,142,147,2.0,72.909723264058,7.875,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/Api/DeprovisionController.php,assertRequestMethod,155,164,3.0,66.352847273071,15.0,1,"[{'line': 163, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlockBundle\\Http\\Exception\\ApiMethodNotAllowedHttpException' in method 'assertRequestMethod'.""}]"
/php-code/OpenConext/EngineBlockBundle/Controller/Api/DeprovisionController.php,assertUserHasDeprovisionRole,169,181,3.0,61.347685282502,13.2,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/Api/HeartbeatController.php,itWorksAction,27,30,1.0,81.120955834208,12.5,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/Api/MetadataController.php,__construct,63,73,1.0,70.218990517498,2.5,1,"[{'line': 65, 'rule': 'LongVariable', 'message': 'Avoid excessively long variable names like $accessDecisionManager. Keep variable name length under 20.'}]"
/php-code/OpenConext/EngineBlockBundle/Controller/Api/MetadataController.php,idpAction,76,106,5.0,51.101448597294,13.730769230769,2,"[{'line': 79, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlockBundle\\Http\\Exception\\ApiMethodNotAllowedHttpException' in method 'idpAction'.""}, {'line': 105, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlockBundle\\Http\\Response\\JsonHelper' in method 'idpAction'.""}]"
/php-code/OpenConext/EngineBlockBundle/Controller/Api/MetadataController.php,assertAuthorized,108,120,3.0,61.347685282502,13.2,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/CertificateController.php,__construct,32,35,1.0,81.120955834208,4.0,1,"[{'line': 32, 'rule': 'LongVariable', 'message': 'Avoid excessively long variable names like $engineBlockApplicationSingleton. Keep variable name length under 20.'}]"
/php-code/OpenConext/EngineBlockBundle/Controller/CertificateController.php,idpSigningCertificateAction,41,52,2.0,66.02699535535,8.0,1,"[{'line': 51, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlockBridge\\ResponseFactory' in method 'idpSigningCertificateAction'.""}]"
/php-code/OpenConext/EngineBlockBundle/Controller/CertificateController.php,spSigningCertificateAction,58,69,2.0,66.02699535535,8.0,1,"[{'line': 68, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlockBridge\\ResponseFactory' in method 'spSigningCertificateAction'.""}]"
/php-code/OpenConext/EngineBlockBundle/Controller/DebugController.php,__construct,42,48,1.0,76.38935962878,3.0,1,"[{'line': 43, 'rule': 'LongVariable', 'message': 'Avoid excessively long variable names like $engineBlockApplicationSingleton. Keep variable name length under 20.'}]"
/php-code/OpenConext/EngineBlockBundle/Controller/DebugController.php,debugSpConnectionAction,51,68,1.0,61.384685710484,5.6,2,"[{'line': 64, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\Value\\Saml\\EntityType' in method 'debugSpConnectionAction'.""}, {'line': 67, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlockBridge\\ResponseFactory' in method 'debugSpConnectionAction'.""}]"
/php-code/OpenConext/EngineBlockBundle/Controller/FeedbackController.php,__construct,53,65,1.0,67.830190182927,3.6111111111111,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/FeedbackController.php,unableToReceiveMessageAction,73,79,1.0,71.948307179906,5.25,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/FeedbackController.php,unsolicitedResponseAction,86,92,1.0,71.948307179906,5.25,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/FeedbackController.php,unknownErrorAction,95,101,1.0,71.948307179906,5.25,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/FeedbackController.php,sessionLostAction,105,108,1.0,78.514964679948,5.25,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/FeedbackController.php,sessionNotStartedAction,111,114,1.0,78.514964679948,5.25,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/FeedbackController.php,noIdpsAction,117,122,1.0,79.435163286757,5.0,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/FeedbackController.php,invalidAcsLocationAction,125,131,1.0,71.948307179906,5.25,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/FeedbackController.php,unsupportedSignatureMethodAction,138,150,1.0,63.39083140468,6.2857142857143,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/FeedbackController.php,unsupportedAcsLocationSchemeAction,157,166,1.0,68.107058787303,5.25,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/FeedbackController.php,unknownServiceProviderAction,170,186,1.0,60.560367402162,7.9615384615385,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/FeedbackController.php,unknownIdentityProviderAction,189,202,1.0,63.441756118263,7.6153846153846,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/FeedbackController.php,unknownSigningKeyAction,205,211,1.0,71.948307179906,5.25,1,"[{'line': 205, 'rule': 'UnusedFormalParameter', 'message': ""Avoid unused parameters such as '$request'.""}]"
/php-code/OpenConext/EngineBlockBundle/Controller/FeedbackController.php,missingRequiredFieldsAction,215,221,1.0,71.948307179906,5.25,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/FeedbackController.php,authnContextClassRefBlacklistedAction,229,235,1.0,71.948307179906,5.25,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/FeedbackController.php,invalidMfAuthnContextClassRefAction,243,249,1.0,71.948307179906,5.25,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/FeedbackController.php,invalidAttributeValueAction,253,270,1.0,58.541617047853,9.4090909090909,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/FeedbackController.php,metadataEntityNotFoundAction,273,295,2.0,57.159686951262,11.0,1,"[{'line': 280, 'rule': 'ElseExpression', 'message': 'The method metadataEntityNotFoundAction uses an else expression. Else clauses are basically not necessary and you can simplify the code by not using them.'}]"
/php-code/OpenConext/EngineBlockBundle/Controller/FeedbackController.php,customAction,298,326,4.0,51.002153702732,15.277777777778,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/FeedbackController.php,invalidAcsBindingAction,329,333,1.0,79.435163286757,5.0,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/FeedbackController.php,receivedErrorStatusCodeAction,340,346,1.0,74.595762640553,5.0,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/FeedbackController.php,signatureVerificationFailedAction,353,359,1.0,74.595762640553,5.0,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/FeedbackController.php,receivedInvalidResponseAction,362,368,1.0,74.595762640553,5.0,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/FeedbackController.php,unknownRequesterIdInAuthnRequestAction,375,381,1.0,71.948307179906,5.25,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/FeedbackController.php,authorizationPolicyViolationAction,385,415,4.0,50.811211321684,11.0,1,"[{'line': 389, 'rule': 'LongVariable', 'message': 'Avoid excessively long variable names like $policyDecisionMessage. Keep variable name length under 20.'}]"
/php-code/OpenConext/EngineBlockBundle/Controller/FeedbackController.php,unknownPreselectedIdpAction,418,430,1.0,63.520009178974,7.65,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/FeedbackController.php,unknownKeyIdAction,433,445,1.0,63.520009178974,7.65,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/FeedbackController.php,stuckInAuthenticationLoopAction,452,458,1.0,71.948307179906,5.25,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/FeedbackController.php,authenticationLimitExceededAction,465,471,1.0,71.948307179906,5.25,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/FeedbackController.php,noAuthenticationRequestReceivedAction,478,500,2.0,57.159686951262,11.0,1,"[{'line': 485, 'rule': 'ElseExpression', 'message': 'The method noAuthenticationRequestReceivedAction uses an else expression. Else clauses are basically not necessary and you can simplify the code by not using them.'}]"
/php-code/OpenConext/EngineBlockBundle/Controller/FeedbackController.php,clockIssueAction,503,509,1.0,71.948307179906,5.25,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/FeedbackController.php,stepupCalloutUserCancelledAction,516,522,1.0,71.948307179906,5.25,1,"[{'line': 516, 'rule': 'UnusedFormalParameter', 'message': ""Avoid unused parameters such as '$request'.""}]"
/php-code/OpenConext/EngineBlockBundle/Controller/FeedbackController.php,stepupCalloutUnmetLoaAction,525,531,1.0,71.948307179906,5.25,1,"[{'line': 525, 'rule': 'UnusedFormalParameter', 'message': ""Avoid unused parameters such as '$request'.""}]"
/php-code/OpenConext/EngineBlockBundle/Controller/FeedbackController.php,stepupCalloutUnknownAction,534,540,1.0,71.948307179906,5.25,1,"[{'line': 534, 'rule': 'UnusedFormalParameter', 'message': ""Avoid unused parameters such as '$request'.""}]"
/php-code/OpenConext/EngineBlockBundle/Controller/FeedbackController.php,setFeedbackInformationOnSession,546,550,1.0,73.643435625533,7.0,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/IdentityProviderController.php,__construct,85,105,1.0,61.540665319148,2.2222222222222,3,"[{'line': 86, 'rule': 'LongVariable', 'message': 'Avoid excessively long variable names like $engineBlockApplicationSingleton. Keep variable name length under 20.'}, {'line': 92, 'rule': 'LongVariable', 'message': 'Avoid excessively long variable names like $unsolicitedRequestValidator. Keep variable name length under 20.'}, {'line': 93, 'rule': 'LongVariable', 'message': 'Avoid excessively long variable names like $authenticationStateHelper. Keep variable name length under 20.'}]"
/php-code/OpenConext/EngineBlockBundle/Controller/IdentityProviderController.php,singleSignOnAction,123,137,2.0,62.742572126649,6.6666666666667,1,"[{'line': 136, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlockBridge\\ResponseFactory' in method 'singleSignOnAction'.""}]"
/php-code/OpenConext/EngineBlockBundle/Controller/IdentityProviderController.php,unsolicitedSingleSignOnAction,152,169,3.0,60.206943328481,8.9285714285714,1,"[{'line': 168, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlockBridge\\ResponseFactory' in method 'unsolicitedSingleSignOnAction'.""}]"
/php-code/OpenConext/EngineBlockBundle/Controller/IdentityProviderController.php,processConsentAction,175,181,1.0,72.412808236663,6.6,1,"[{'line': 180, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlockBridge\\ResponseFactory' in method 'processConsentAction'.""}]"
/php-code/OpenConext/EngineBlockBundle/Controller/IdentityProviderController.php,processSramInterrupt,189,195,1.0,72.412808236663,6.6,2,"[{'line': 189, 'rule': 'UnusedFormalParameter', 'message': ""Avoid unused parameters such as '$request'.""}, {'line': 194, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlockBridge\\ResponseFactory' in method 'processSramInterrupt'.""}]"
/php-code/OpenConext/EngineBlockBundle/Controller/IdentityProviderController.php,requestAccessAction,203,211,1.0,68.332699101325,9.0,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/IdentityProviderController.php,performRequestAccessAction,219,264,4.0,44.703803522665,16.258064516129,1,"[{'line': 250, 'rule': 'ElseExpression', 'message': 'The method performRequestAccessAction uses an else expression. Else clauses are basically not necessary and you can simplify the code by not using them.'}]"
/php-code/OpenConext/EngineBlockBundle/Controller/IdentityProviderController.php,validateRequest,274,290,4.0,58.689232081808,31.0,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/IndexController.php,__construct,39,43,1.0,76.38935962878,3.0,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/IndexController.php,indexAction,46,66,2.0,56.103215247742,10.607142857143,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/LogoutController.php,__construct,42,46,1.0,76.38935962878,3.0,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/LogoutController.php,logoutAction,54,81,3.0,53.101235738035,11.275,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/MetadataController.php,__construct,41,47,1.0,76.38935962878,3.0,1,"[{'line': 43, 'rule': 'LongVariable', 'message': 'Avoid excessively long variable names like $engineBlockConfiguration. Keep variable name length under 20.'}]"
/php-code/OpenConext/EngineBlockBundle/Controller/MetadataController.php,idpMetadataAction,51,59,1.0,69.212087277954,5.6875,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/MetadataController.php,spMetadataAction,63,75,2.0,64.033956310293,9.5,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/MetadataController.php,allIdpsMetadataAction,79,90,1.0,66.399399953882,5.25,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/MetadataController.php,stepupMetadataAction,94,106,2.0,64.033956310293,9.5,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/MetadataController.php,signingCertificateAction,115,131,2.0,57.986502226973,8.4375,0,[]
/php-code/OpenConext/EngineBlockBundle/Controller/ProxyController.php,__construct,36,39,1.0,81.120955834208,4.0,1,"[{'line': 36, 'rule': 'LongVariable', 'message': 'Avoid excessively long variable names like $engineBlockApplicationSingleton. Keep variable name length under 20.'}]"
/php-code/OpenConext/EngineBlockBundle/Controller/ProxyController.php,processedAssertionAction,45,51,1.0,72.412808236663,6.6,1,"[{'line': 50, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlockBridge\\ResponseFactory' in method 'processedAssertionAction'.""}]"
/php-code/OpenConext/EngineBlockBundle/Controller/ServiceProviderController.php,__construct,50,60,1.0,70.218990517498,2.5,2,"[{'line': 51, 'rule': 'LongVariable', 'message': 'Avoid excessively long variable names like $engineBlockApplicationSingleton. Keep variable name length under 20.'}, {'line': 54, 'rule': 'LongVariable', 'message': 'Avoid excessively long variable names like $samlResponseValidator. Keep variable name length under 20.'}]"
/php-code/OpenConext/EngineBlockBundle/Controller/ServiceProviderController.php,consumeAssertionAction,67,77,1.0,65.888494819593,5.6666666666667,1,"[{'line': 76, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlockBridge\\ResponseFactory' in method 'consumeAssertionAction'.""}]"
/php-code/OpenConext/EngineBlockBundle/Controller/ServiceProviderController.php,processConsentAction,83,89,1.0,72.412808236663,6.6,1,"[{'line': 88, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlockBridge\\ResponseFactory' in method 'processConsentAction'.""}]"
/php-code/OpenConext/EngineBlockBundle/Controller/StepupController.php,__construct,50,60,1.0,70.218990517498,2.5,2,"[{'line': 51, 'rule': 'LongVariable', 'message': 'Avoid excessively long variable names like $engineBlockApplicationSingleton. Keep variable name length under 20.'}, {'line': 54, 'rule': 'LongVariable', 'message': 'Avoid excessively long variable names like $samlResponseValidator. Keep variable name length under 20.'}]"
/php-code/OpenConext/EngineBlockBundle/Controller/StepupController.php,consumeAssertionAction,67,77,1.0,65.888494819593,5.6666666666667,1,"[{'line': 76, 'rule': 'StaticAccess', 'message': ""Avoid using static access to class '\\OpenConext\\EngineBlockBridge\\ResponseFactory' in method 'consumeAssertionAction'.""}]"
/php-code/OpenConext/EngineBlockBundle/Controller/WayfController.php,__construct,62,74,1.0,67.965365133435,2.4,2,"[{'line': 63, 'rule': 'LongVariable', 'message': 'Avoid excessively long variable names like $engineBlockApplicationSingleton. Keep variable name length under 20.'}, {'line': 66, 'rule': 'LongVariable', 'message': 'Avoid excessively long variable names like $discoverySelectionService. Keep variable name length under 20.'}]"
